id,Revenue,1,2,3,4,5,6,7,8,9
ORDX5719,534, ,House white wine 75cl,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,,,
ORDX5720,714,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,
ORDX5721,740,Plain Rice, ,,,,,,,
ORDX5722,1060,Plain Rice,Bhuna - Chicken, ,Special Fried Rice,Curry,Korma - Lamb,,,
ORDX5723,496,Bhuna - Chicken,Special Fried Rice,,,,,,,
ORDX5724,997,Special Fried Rice,Curry,,,,,,,
ORDX5725,381,Plain Rice,Bhuna - Chicken, ,Special Fried Rice,Curry,Vindaloo - Prawn,,,
ORDX5726,863, ,Lamb Biryani,Korma - Lamb,,,,,,
ORDX5727,1233,House white wine 75cl,Special Fried Rice,,,,,,,
ORDX5728,500,Chicken Tikka Balti,Special Fried Rice,Vindaloo - Prawn,,,,,,
ORDX5729,760,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,,,,,,
ORDX5730,593,Plain Rice,House white wine 75cl,Special Fried Rice,Curry,Vindaloo - Prawn,,,,
ORDX5731,604,Plain Rice,House white wine 75cl,,,,,,,
ORDX5732,820, ,Curry,,,,,,,
ORDX5733,1061,Curry,Lamb Biryani,,,,,,,
ORDX5734,719,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX5735,358, ,House white wine 75cl,Special Fried Rice,Korma - Lamb,,,,,
ORDX5736,724,Chicken Tikka Balti, ,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX5737,1048,Special Fried Rice,Lamb Biryani,,,,,,,
ORDX5738,1067,Plain Rice,Lamb Biryani,,,,,,,
ORDX5739,998,Chicken Tikka Balti, ,Special Fried Rice,Curry,Vindaloo - Prawn,,,,
ORDX5740,895,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX5741,599,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Curry,,,,
ORDX5742,1284,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Curry,Lamb Biryani,,,
ORDX5743,971,Plain Rice,Chicken Tikka Balti, ,Special Fried Rice,Curry,Korma - Lamb,,,
ORDX5744,1353,Chicken Tikka Balti, ,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,
ORDX5745,879,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Lamb Biryani,,,,,
ORDX5746,871,Plain Rice,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,
ORDX5747,793,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,
ORDX5748,577,Bhuna - Chicken,Chicken Tikka Balti,Special Fried Rice,Curry,Korma - Lamb,,,,
ORDX5749,980,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Curry,Korma - Lamb,,,
ORDX5750,858,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Vindaloo - Prawn,,,
ORDX5751,331,Plain Rice,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,,,
ORDX5752,1363,Plain Rice, ,House white wine 75cl,Special Fried Rice,Korma - Lamb,,,,
ORDX5753,392,Chicken Tikka Balti, ,,,,,,,
ORDX5754,332,Plain Rice,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX5755,936,Plain Rice,Chicken Tikka Balti,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX5756,1043,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX5757,775,Chicken Tikka Balti,Special Fried Rice,Vindaloo - Prawn,,,,,,
ORDX5758,373,Chicken Tikka Balti, ,Curry,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX5759,341,Plain Rice,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX5760,677, ,House white wine 75cl,Special Fried Rice,Curry,,,,,
ORDX5761,932,Plain Rice,Chicken Tikka Balti,House white wine 75cl,Curry,Korma - Lamb,,,,
ORDX5762,1082,Chicken Tikka Balti, ,Korma - Lamb,,,,,,
ORDX5763,340,Plain Rice,Bhuna - Chicken,Curry,Korma - Lamb,,,,,
ORDX5764,1174,Chicken Tikka Balti,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX5765,1097,Lamb Biryani,Korma - Lamb,,,,,,,
ORDX5766,967,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Vindaloo - Prawn,,,,
ORDX5767,331,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,,
ORDX5768,1070,Plain Rice, ,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,
ORDX5769,445,Plain Rice,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,
ORDX5770,460,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Curry,Lamb Biryani,,
ORDX5771,551,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX5772,969,House white wine 75cl,Special Fried Rice,,,,,,,
ORDX5773,995,Chicken Tikka Balti,Korma - Lamb,,,,,,,
ORDX5774,972,Plain Rice,Chicken Tikka Balti, ,Korma - Lamb,,,,,
ORDX5775,1154,Plain Rice,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,
ORDX5776,1365,Plain Rice,House white wine 75cl,Lamb Biryani,,,,,,
ORDX5777,320,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Curry,Vindaloo - Prawn,Korma - Lamb,,
ORDX5778,499, ,Korma - Lamb,,,,,,,
ORDX5779,1159, ,Special Fried Rice,Lamb Biryani,,,,,,
ORDX5780,358,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Lamb Biryani,Korma - Lamb,,,
ORDX5781,620,Plain Rice,Chicken Tikka Balti,Curry,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX5782,889,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Curry,,,
ORDX5783,649,Plain Rice,Chicken Tikka Balti,Special Fried Rice,Vindaloo - Prawn,,,,,
ORDX5784,1174,Chicken Tikka Balti,Korma - Lamb,,,,,,,
ORDX5785,526,Plain Rice, ,Special Fried Rice,Curry,Lamb Biryani,,,,
ORDX5786,1244, ,Special Fried Rice,Korma - Lamb,,,,,,
ORDX5787,635,Plain Rice,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX5788,610,Plain Rice, ,House white wine 75cl,Special Fried Rice,,,,,
ORDX5789,692,House white wine 75cl,Special Fried Rice,Korma - Lamb,,,,,,
ORDX5790,723,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,,,
ORDX5791,1095,Plain Rice,Chicken Tikka Balti, ,House white wine 75cl,Vindaloo - Prawn,Korma - Lamb,,,
ORDX5792,1003,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Korma - Lamb,,,
ORDX5793,599,Plain Rice,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,
ORDX5794,1314,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX5795,1085,House white wine 75cl,Curry,Korma - Lamb,,,,,,
ORDX5796,1088,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Curry,Korma - Lamb,,,
ORDX5797,988,Bhuna - Chicken, ,House white wine 75cl,Special Fried Rice,Korma - Lamb,,,,
ORDX5798,1095,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Curry,Vindaloo - Prawn,,,
ORDX5799,1148,Plain Rice,Bhuna - Chicken,Special Fried Rice,Lamb Biryani,Korma - Lamb,,,,
ORDX5800,1039,Bhuna - Chicken,Chicken Tikka Balti, ,Curry,Lamb Biryani,,,,
ORDX5801,1137,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Curry,Lamb Biryani,Korma - Lamb,,
ORDX5802,1024, ,House white wine 75cl,Lamb Biryani,,,,,,
ORDX5803,830,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,
ORDX5804,847,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,,,,
ORDX5805,592,Bhuna - Chicken,Chicken Tikka Balti, ,Korma - Lamb,,,,,
ORDX5806,450,Plain Rice,Bhuna - Chicken, ,Lamb Biryani,Korma - Lamb,,,,
ORDX5807,1026,Plain Rice,Special Fried Rice,,,,,,,
ORDX5808,807,Plain Rice, ,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX5809,1328,Plain Rice,Bhuna - Chicken,Vindaloo - Prawn,,,,,,
ORDX5810,820,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX5811,1153,Chicken Tikka Balti,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX5812,587, ,Lamb Biryani,,,,,,,
ORDX5813,784,Special Fried Rice,Curry,Vindaloo - Prawn,,,,,,
ORDX5814,669,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,,,,
ORDX5815,1311, ,Curry,,,,,,,
ORDX5816,891,Plain Rice,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,
ORDX5817,777,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,,,
ORDX5818,1304,Plain Rice,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,
ORDX5819,1068,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Special Fried Rice,Korma - Lamb,,,
ORDX5820,1169,Chicken Tikka Balti,Curry,,,,,,,
ORDX5821,344,Plain Rice,Curry,Korma - Lamb,,,,,,
ORDX5822,916,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX5823,856,Bhuna - Chicken,House white wine 75cl,,,,,,,
ORDX5824,1273,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX5825,1024,Chicken Tikka Balti,Special Fried Rice,,,,,,,
ORDX5826,354,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Korma - Lamb,,,,,
ORDX5827,1384,Plain Rice,Chicken Tikka Balti,Curry,,,,,,
ORDX5828,1286,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Curry,,,,
ORDX5829,955,Plain Rice,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX5830,656,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Korma - Lamb,,,,,
ORDX5831,667,Chicken Tikka Balti,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX5832,467,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Curry,Lamb Biryani,Korma - Lamb,,
ORDX5833,1313,Plain Rice,Chicken Tikka Balti, ,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX5834,1006,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX5835,639,Plain Rice,Chicken Tikka Balti, ,Vindaloo - Prawn,,,,,
ORDX5836,1395,Bhuna - Chicken, ,House white wine 75cl,Curry,Vindaloo - Prawn,,,,
ORDX5837,985,Plain Rice,House white wine 75cl,Lamb Biryani,,,,,,
ORDX5838,946,Plain Rice, ,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX5839,490,Plain Rice, ,House white wine 75cl,Curry,Vindaloo - Prawn,Korma - Lamb,,,
ORDX5840,1150,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Curry,Vindaloo - Prawn,,,,
ORDX5841,538,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Lamb Biryani,Korma - Lamb,,,
ORDX5842,1118,House white wine 75cl,Curry,Vindaloo - Prawn,,,,,,
ORDX5843,508,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,,,,,,
ORDX5844,1380,Bhuna - Chicken,Curry,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX5845,1225,Bhuna - Chicken, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX5846,795,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,,,,,,
ORDX5847,1083,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Curry,Lamb Biryani,Korma - Lamb,,
ORDX5848,787,Plain Rice,Chicken Tikka Balti,Vindaloo - Prawn,,,,,,
ORDX5849,1021,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Curry,Vindaloo - Prawn,,,,
ORDX5850,645,Bhuna - Chicken,Chicken Tikka Balti, ,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX5851,330,Chicken Tikka Balti, ,Curry,Vindaloo - Prawn,,,,,
ORDX5852,770,Plain Rice,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,Korma - Lamb,,
ORDX5853,722,Bhuna - Chicken,House white wine 75cl,Lamb Biryani,Korma - Lamb,,,,,
ORDX5854,1133,Chicken Tikka Balti, ,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX5855,427,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,,,,,
ORDX5856,352,Plain Rice, ,House white wine 75cl,Curry,,,,,
ORDX5857,1114,Curry,Lamb Biryani,,,,,,,
ORDX5858,756,Chicken Tikka Balti, ,House white wine 75cl,Lamb Biryani,Korma - Lamb,,,,
ORDX5859,926,Plain Rice,Chicken Tikka Balti,Korma - Lamb,,,,,,
ORDX5860,1286,Plain Rice,Bhuna - Chicken, ,Vindaloo - Prawn,,,,,
ORDX5861,1189,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Curry,Lamb Biryani,Korma - Lamb,,
ORDX5862,902,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Curry,Korma - Lamb,,,,
ORDX5863,426,House white wine 75cl,Curry,Lamb Biryani,,,,,,
ORDX5864,457,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Curry,Vindaloo - Prawn,,,
ORDX5865,654,Plain Rice,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,,,,
ORDX5866,483,Plain Rice,Chicken Tikka Balti, ,Curry,,,,,
ORDX5867,402,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX5868,926,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Curry,Korma - Lamb,,,,
ORDX5869,423,Plain Rice,Chicken Tikka Balti, ,Curry,Lamb Biryani,,,,
ORDX5870,997,House white wine 75cl,Special Fried Rice,,,,,,,
ORDX5871,650,Plain Rice,Bhuna - Chicken, ,Special Fried Rice,Curry,Korma - Lamb,,,
ORDX5872,540,Plain Rice,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX5873,1379,Plain Rice,Chicken Tikka Balti,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX5874,854,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Curry,Korma - Lamb,,,
ORDX5875,512,Chicken Tikka Balti, ,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,
ORDX5876,1222,Chicken Tikka Balti,Lamb Biryani,,,,,,,
ORDX5877,1135,Bhuna - Chicken,Chicken Tikka Balti,,,,,,,
ORDX5878,930,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Vindaloo - Prawn,Korma - Lamb,,
ORDX5879,1293,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,,,,
ORDX5880,433,Curry,Vindaloo - Prawn,,,,,,,
ORDX5881,1293,Plain Rice,Chicken Tikka Balti, ,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX5882,1384,Plain Rice,Bhuna - Chicken, ,Special Fried Rice,Curry,Korma - Lamb,,,
ORDX5883,1020,Plain Rice,Bhuna - Chicken,Special Fried Rice,Lamb Biryani,Korma - Lamb,,,,
ORDX5884,1148,Chicken Tikka Balti,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,,
ORDX5885,418,Plain Rice,House white wine 75cl,Special Fried Rice,,,,,,
ORDX5886,425,Bhuna - Chicken,Chicken Tikka Balti,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX5887,808,Chicken Tikka Balti, ,Curry,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX5888,1017, ,House white wine 75cl,Curry,Lamb Biryani,,,,,
ORDX5889,1060,Bhuna - Chicken, ,House white wine 75cl,Curry,Vindaloo - Prawn,,,,
ORDX5890,878,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX5891,405,Bhuna - Chicken, ,Vindaloo - Prawn,,,,,,
ORDX5892,475,Chicken Tikka Balti,Curry,Lamb Biryani,,,,,,
ORDX5893,1065,Bhuna - Chicken,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,,
ORDX5894,402,Plain Rice,Bhuna - Chicken,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,,,
ORDX5895,1199,Bhuna - Chicken,Chicken Tikka Balti, ,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,
ORDX5896,740,Bhuna - Chicken,Chicken Tikka Balti,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX5897,1371,Bhuna - Chicken,House white wine 75cl,Vindaloo - Prawn,,,,,,
ORDX5898,860,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,
ORDX5899,1336, ,Vindaloo - Prawn,,,,,,,
ORDX5900,834,Bhuna - Chicken, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,
ORDX5901,867,Plain Rice,Chicken Tikka Balti, ,House white wine 75cl,Curry,Vindaloo - Prawn,,,
ORDX5902,1156,Bhuna - Chicken,Chicken Tikka Balti,Special Fried Rice,Vindaloo - Prawn,,,,,
ORDX5903,890,Bhuna - Chicken, ,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX5904,1273,House white wine 75cl,Curry,Lamb Biryani,,,,,,
ORDX5905,833,Plain Rice, ,Special Fried Rice,Curry,Vindaloo - Prawn,,,,
ORDX5906,325,Bhuna - Chicken,Chicken Tikka Balti, ,Special Fried Rice,Curry,Korma - Lamb,,,
ORDX5907,813,Chicken Tikka Balti, ,Lamb Biryani,,,,,,
ORDX5908,1231,Plain Rice,Bhuna - Chicken, ,Special Fried Rice,Curry,Korma - Lamb,,,
ORDX5909,743,Plain Rice,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,
ORDX5910,1260,Bhuna - Chicken,Special Fried Rice,Vindaloo - Prawn,,,,,,
ORDX5911,396,Chicken Tikka Balti,Special Fried Rice,Vindaloo - Prawn,,,,,,
ORDX5912,857,Plain Rice, ,House white wine 75cl,Curry,Lamb Biryani,,,,
ORDX5913,1388,Chicken Tikka Balti,Vindaloo - Prawn,Korma - Lamb,,,,,,
ORDX5914,818,Plain Rice,Chicken Tikka Balti,House white wine 75cl,Lamb Biryani,Korma - Lamb,,,,
ORDX5915,1255,Plain Rice, ,House white wine 75cl,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,,
ORDX5916,842,Chicken Tikka Balti,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX5917,926,Plain Rice,House white wine 75cl,Curry,,,,,,
ORDX5918,1397,Plain Rice,Chicken Tikka Balti,House white wine 75cl,Curry,Lamb Biryani,,,,
ORDX5919,995,Bhuna - Chicken,Vindaloo - Prawn,,,,,,,
ORDX5920,548,Bhuna - Chicken,Chicken Tikka Balti,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,,
ORDX5921,641,House white wine 75cl,Lamb Biryani,,,,,,,
ORDX5922,1104,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Curry,Lamb Biryani,Vindaloo - Prawn,,,
ORDX5923,583,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Curry,,,,
ORDX5924,586,Plain Rice,Bhuna - Chicken,House white wine 75cl,Curry,,,,,
ORDX5925,1086,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Curry,Korma - Lamb,,,
ORDX5926,1062,Plain Rice,Chicken Tikka Balti,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX5927,915, ,Vindaloo - Prawn,Korma - Lamb,,,,,,
ORDX5928,1178,Bhuna - Chicken,Special Fried Rice,Curry,,,,,,
ORDX5929,321,Plain Rice,Special Fried Rice,Curry,Vindaloo - Prawn,,,,,
ORDX5930,1003,Plain Rice,Chicken Tikka Balti, ,Curry,Lamb Biryani,,,,
ORDX5931,970, ,House white wine 75cl,Vindaloo - Prawn,,,,,,
ORDX5932,987,Plain Rice,Korma - Lamb,,,,,,,
ORDX5933,886,Chicken Tikka Balti,Curry,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX5934,828,Plain Rice, ,Vindaloo - Prawn,,,,,,
ORDX5935,959,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti, ,Lamb Biryani,Vindaloo - Prawn,,,
ORDX5936,1120,Special Fried Rice,Vindaloo - Prawn,Korma - Lamb,,,,,,
ORDX5937,1272, ,Curry,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX5938,355,Plain Rice,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,,
ORDX5939,641,Plain Rice,Chicken Tikka Balti, ,Lamb Biryani,Korma - Lamb,,,,
ORDX5940,1142,Lamb Biryani,Korma - Lamb,,,,,,,
ORDX5941,396,Vindaloo - Prawn,Korma - Lamb,,,,,,,
ORDX5942,847,Bhuna - Chicken,Chicken Tikka Balti, ,Curry,Vindaloo - Prawn,,,,
ORDX5943,885,Plain Rice,Bhuna - Chicken,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,,
ORDX5944,1065,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Special Fried Rice,Curry,Vindaloo - Prawn,,
ORDX5945,672, ,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX5946,993,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Curry,Vindaloo - Prawn,,
ORDX5947,1127,Plain Rice,Chicken Tikka Balti, ,House white wine 75cl,Curry,,,,
ORDX5948,1382,Plain Rice,Bhuna - Chicken,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX5949,1123,Special Fried Rice,Curry,Lamb Biryani,Korma - Lamb,,,,,
ORDX5950,478,Plain Rice,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX5951,1151,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Special Fried Rice,Curry,Korma - Lamb,,
ORDX5952,729,Chicken Tikka Balti,House white wine 75cl,Lamb Biryani,Vindaloo - Prawn,,,,,
ORDX5953,579,Chicken Tikka Balti,Curry,Vindaloo - Prawn,,,,,,
ORDX5954,468,Plain Rice,Bhuna - Chicken,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX5955,500,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Lamb Biryani,,,,,
ORDX5956,431, ,House white wine 75cl,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX5957,1300,Plain Rice,Bhuna - Chicken,House white wine 75cl,Lamb Biryani,Korma - Lamb,,,,
ORDX5958,380,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,House white wine 75cl,Special Fried Rice,Curry,Vindaloo - Prawn,Korma - Lamb,
ORDX5959,670,Bhuna - Chicken,Curry,,,,,,,
ORDX5960,666,Plain Rice,Chicken Tikka Balti,House white wine 75cl,Curry,Vindaloo - Prawn,,,,
ORDX5961,679,Bhuna - Chicken,Chicken Tikka Balti,Vindaloo - Prawn,,,,,,
ORDX5962,564,Chicken Tikka Balti, ,House white wine 75cl,Curry,,,,,
ORDX5963,335,Plain Rice,House white wine 75cl,Special Fried Rice,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,,
ORDX5964,451,Chicken Tikka Balti,House white wine 75cl,Curry,Vindaloo - Prawn,,,,,
ORDX5965,1282,Plain Rice, ,House white wine 75cl,Lamb Biryani,,,,,
ORDX5966,1220,Plain Rice,Chicken Tikka Balti,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,,
ORDX5967,626, ,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,,,,
ORDX5968,566,Plain Rice,Bhuna - Chicken, ,,,,,,
ORDX5969,1350,Plain Rice,Chicken Tikka Balti, ,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX5970,1368,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Curry,Vindaloo - Prawn,,,,
ORDX5971,667,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,,,,,
ORDX5972,1067,Chicken Tikka Balti, ,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,Korma - Lamb,,
ORDX5973,1244, ,House white wine 75cl,Lamb Biryani,Korma - Lamb,,,,,
ORDX5974,1061,Chicken Tikka Balti,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,,,
ORDX5975,446,Chicken Tikka Balti, ,Curry,Lamb Biryani,,,,,
ORDX5976,1092,Plain Rice,House white wine 75cl,Curry,Korma - Lamb,,,,,
ORDX5977,1140,Plain Rice,Bhuna - Chicken, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,,,
ORDX5978,364,Plain Rice,Bhuna - Chicken,Lamb Biryani,Korma - Lamb,,,,,
ORDX5979,943,Chicken Tikka Balti, ,Special Fried Rice,Curry,Korma - Lamb,,,,
ORDX5980,653,Plain Rice,Chicken Tikka Balti,Curry,Vindaloo - Prawn,,,,,
ORDX5981,845,Plain Rice,Special Fried Rice,Lamb Biryani,,,,,,
ORDX5982,705,Chicken Tikka Balti,Korma - Lamb,,,,,,,
ORDX5983,327,Plain Rice,Bhuna - Chicken,Chicken Tikka Balti,Lamb Biryani,,,,,
ORDX5984,970,Bhuna - Chicken,Lamb Biryani,,,,,,,
ORDX5985,846,Plain Rice, ,House white wine 75cl,Special Fried Rice,Curry,Lamb Biryani,Vindaloo - Prawn,,
ORDX5986,1039, ,House white wine 75cl,Special Fried Rice,Lamb Biryani,,,,,
